index,task,url,source,functional_category,profile
1455,"Book a last-minute table reservation for two at a given restaurant.
Only use http://resy.com/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://resy.com,webbench_food_and_dining,travel_booking,reservation_service_platform
1456,"Create a reservation request for a large group of eight at a restaurant in ""NoMad Diner"", including a note requesting a private dining area.
Only use http://resy.com/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://resy.com,webbench_food_and_dining,travel_booking,reservation_service_platform
1458,"Build a favorites list on Resy by adding the restaurants ""Sushi Lin Upper West Side,"" ""Passerine,"" and ""Hutong New York.""
Only use http://resy.com/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://resy.com,webbench_food_and_dining,travel_booking,reservation_service_platform
1462,"Book a new Sunday brunch reservation for two at ""The Smith - Midtown,"" including a note to request a window seat.
Only use http://resy.com/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://resy.com,webbench_food_and_dining,travel_booking,reservation_service_platform
1463,"Set up a dining event alert on Resy by subscribing to notifications for last-minute table openings at ""Nobu"" over the upcoming weekend.
Only use http://resy.com/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://resy.com,webbench_food_and_dining,travel_booking,reservation_service_platform
1464,"Create a personalized list titled ""Romantic Dinners"" on Resy and add the restaurants ""Le Bernardin,"" ""Jeju Noodle Bar,,"" and ""Eleven Madison Park"" to it.
Only use http://resy.com/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://resy.com,webbench_food_and_dining,travel_booking,reservation_service_platform
1465,"Log in to your account, create a reservation at ""Tacombi - Fidi"" Then select an upcoming reservation at ""Tacombi - Fidi,"" and cancel the booking—confirm its removal from your schedule.
Only use http://resy.com/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://resy.com,webbench_food_and_dining,travel_booking,reservation_service_platform
1466,"Login, add ""Passerine"" as favoriated in your account. then access your favorites list on Resy and remove it from the list.
Only use http://resy.com/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://resy.com,webbench_food_and_dining,travel_booking,reservation_service_platform
1472,"Make a reservation at ""Tacombi - Williamsburg"" for 7:00 PM on a given night. Modify your ""Tacombi - Williamsburg"" reservation by changing the dinner time from 7:00 PM to 8:00 PM.
Only use http://resy.com/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://resy.com,webbench_food_and_dining,travel_booking,reservation_service_platform
1476,"Make a standard reservation for the nearest time at ""Mission Chinese Food, NYC."" Then edit your upcoming reservation at ""Mission Chinese Food, NYC"" to add a note about dietary restrictions.
Only use http://resy.com/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://resy.com,webbench_food_and_dining,travel_booking,reservation_service_platform
561,"Use the vehicle configuration tool to build a new ""Ford Mustang GT Fastback""by selecting the model, choosing ""Race Red"" as the exterior color, and adding ""Leather seats"" for the interior; then save the build and output the configuration summary.
Only use http://ford.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.ford.com,webbench_shopping,automotive_services,reservation_service_platform
562,"Log in to your Ford account and enroll in the FordPass Rewards program, ensuring you capture the on-screen confirmation of your new membership.
Only use http://ford.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.ford.com,webbench_shopping,automotive_services,reservation_service_platform
563,"Launch the vehicle builder for a Ford F-150, select a specific trim, add a towing package, and choose the “Velvet Red” paint option; then output the complete build summary including selected features.
Only use http://ford.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.ford.com,webbench_shopping,automotive_services,reservation_service_platform
564,"Establish a new saved configuration for a Ford Mustang Mach-E with added options such as an extended battery and panoramic sunroof, then note the generated build reference number.
Only use http://ford.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.ford.com,webbench_shopping,automotive_services,reservation_service_platform
565,"Utilize the financing calculator tool to simulate a Ford Credit financing option for a Ford Fusion, and output the estimated monthly payment along with the term details.
Only use http://ford.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.ford.com,webbench_shopping,automotive_services,reservation_service_platform
566,"Register a new account on the Ford website by entering all required profile details including your contact information, and then confirm that your profile settings are successfully saved.
Only use http://ford.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.ford.com,webbench_shopping,automotive_services,reservation_service_platform
567,"Login, create a new saved vehicle configuration, then access your saved vehicle configurations and delete it, and confirm that it is no longer present in your saved builds list.
Only use http://ford.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.ford.com,webbench_shopping,automotive_services,reservation_service_platform
573,"Create a saved vehicle configuration for a Ford Mustang GT Fastback and update the exterior color option from Red to Block; then verify that the configuration summary displays the new color choice.
Only use http://ford.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.ford.com,webbench_shopping,automotive_services,reservation_service_platform
3,"Create a new wishlist titled “Summer Getaways” in your Agoda account and add a hotel from Miami, Florida to it; then confirm the wishlist displays the hotel’s name and location.
Only use http://agoda.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.agoda.com,webbench_travel,travel_booking,reservation_service_platform
4,"Register a new account on Agoda with your travel preferences (such as “luxury hotels” and “city breaks”), and update your profile with a short bio describing your travel style.
Only use http://agoda.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.agoda.com,webbench_travel,travel_booking,reservation_service_platform
5,"Log in to your Agoda account, add a hotel from your recent search to your favorites list, and then remove it; finally, verify that it no longer appears in your favorites.
Only use http://agoda.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.agoda.com,webbench_travel,travel_booking,reservation_service_platform
6,"In your Agoda account, create a temporary wishlist titled “Weekend Trips,” then delete the wishlist and confirm that it has been completely removed from your account.
Only use http://agoda.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.agoda.com,webbench_travel,travel_booking,reservation_service_platform
12,"Modify your profile settings in your Agoda account to enable email notifications for special travel offers, and then check that the subscription status is updated.
Only use http://agoda.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.agoda.com,webbench_travel,travel_booking,reservation_service_platform
13,"Log in (or create a new account if needed) on Airbnb and create a new wishlist titled “Summer Escapes” by adding a beachside property.
Only use http://airbnb.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.airbnb.com,webbench_travel,travel_booking,reservation_service_platform
15,"Log in and send a message to the host of a New York City apartment asking about Wi-Fi availability and check-out time.
Only use http://airbnb.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.airbnb.com,webbench_travel,travel_booking,reservation_service_platform
16,"Log in, go to ""Airbnb your home"" in the top right of your homepage, list a new property called “Cozy Downtown Loft” by providing a title, detailed description, pricing, and at least three key amenities.
Only use http://airbnb.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.airbnb.com,webbench_travel,travel_booking,reservation_service_platform
17,"Go to Airbnb Experience for Bangkok and look for a food tour and list the itinerary and pricing information.
Only use http://airbnb.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.airbnb.com,webbench_travel,travel_booking,reservation_service_platform
19,"Log in to your Airbnb account, save a Guest Favorite property to your wishlist, and then go to your wishlist and remove the property you previously added.
Only use http://airbnb.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.airbnb.com,webbench_travel,travel_booking,reservation_service_platform
20,"Log in to Airbnb, send a query to a host of a New York City property, and then delete your message confirming that the message does not appear on your profile.
Only use http://airbnb.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.airbnb.com,webbench_travel,travel_booking,reservation_service_platform
26,"Log in, access your account settings on Airbnb and change your notification preferences to mobile app notifications.
Only use http://airbnb.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.airbnb.com,webbench_travel,travel_booking,reservation_service_platform
462,"Log in to your Expedia account and plan a trip titled “NYC Getaway” that includes a booking a round-trip flight from New York (JFK) to Boston with set travel dates. Proceed until checkout page and finish before final checkout.
Only use http://expedia.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.expedia.com,webbench_travel,travel_booking,reservation_service_platform
463,"Sign in to Expedia, plan a trip named “Summer Vacation Spots, and add three Miami hotels along with their current rates.
Only use http://expedia.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.expedia.com,webbench_travel,travel_booking,reservation_service_platform
464,"Create a trip titled ""Vegas Getaway"" on Expedia. Then update the name of the trip to ""Friends trip to Las Vegas.""
Only use http://expedia.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.expedia.com,webbench_travel,travel_booking,reservation_service_platform
466,"Log in, use Expedia’s “Trip Planner” feature to build an itinerary titled “Family Fun” that includes 3 hotel reservation options for Orlando Florida. 
Only use http://expedia.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.expedia.com,webbench_travel,travel_booking,reservation_service_platform
468,"Sign in to Expedia and plan a trip titled “Romantic Escape” that includes a saved boutique hotel in Napa.
Only use http://expedia.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.expedia.com,webbench_travel,travel_booking,reservation_service_platform
471,"Sign in to your Expedia account and plan a trip “Ski Trip 2025” by adding a hotel reservation in Aspen and returning a recommended flight booking from NYC to Denver for the same dates.
Only use http://expedia.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.expedia.com,webbench_travel,travel_booking,reservation_service_platform
472,"Log in to Expedia and create a new trip plan called “Beach Getaway” that includes a saved beachfront hotel booking for Cancun. 
Only use http://expedia.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.expedia.com,webbench_travel,travel_booking,reservation_service_platform
478,"Log in to your Expedia account, create a trip titled “Travel Finds,” then remove it from your account and verify that it no longer appears in your saved lists.
Only use http://expedia.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.expedia.com,webbench_travel,travel_booking,reservation_service_platform
642,"Log in to your GetYourGuide account and create a new wishlist titled ""European Adventures"", then add the ""Berlin City Bike Tour"" to that wishlist.
Only use http://getyourguide.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.getyourguide.com,webbench_travel,travel_booking,reservation_service_platform
648,"Log in and create a new wishlist titled ""Paris Getaway""; then add the ""Paris River Cruise"" tour to it and confirm that the wishlist now includes this activity.
Only use http://getyourguide.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.getyourguide.com,webbench_travel,travel_booking,reservation_service_platform
649,"While on the tours search page for Sydney, modify the date range to July 1–7 and record the updated list of available tours that appear.
Only use http://getyourguide.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.getyourguide.com,webbench_travel,travel_booking,reservation_service_platform
