index,task,url,source,functional_category,profile,actions
901,"Log in to your iStock account, add one image to your favorites list, and then remove it carefully, verifying that it no longer appears in your list.
Only use http://istockphoto.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.istockphoto.com,webbench_art,creative_asset_sharing,content_sharing_platform,"add_to_favorites,remove_from_favorites,view_list"
1352,"Log in to your Pixabay account and create a new collection titled ""Summer Inspirations."" Then add at least 3 images with summer themes to this collection.
Only use http://pixabay.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://pixabay.com,webbench_art,creative_asset_sharing,content_sharing_platform,"create_list,add_to_list"
1353,"Log in and submit a constructive comment on a trending image, explaining what you like about it, ensuring the comment follows community guidelines.
Only use http://pixabay.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://pixabay.com,webbench_art,creative_asset_sharing,content_sharing_platform,"post_comment"
1354,"Log in to your account, comment on a public image. Then locate the comment you previously posted on a public image, delete that comment, and confirm that it no longer appears on the image’s page.
Only use http://pixabay.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://pixabay.com,webbench_art,creative_asset_sharing,content_sharing_platform,"post_comment,delete_comment"
1355,"Log in to Pixabay and create a test collection. Then navigate to your test collection, delete the collection, and verify that it has been removed from your profile.
Only use http://pixabay.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://pixabay.com,webbench_art,creative_asset_sharing,content_sharing_platform,"create_list,delete_list"
1361,"Log in to your Pixabay account, navigate to your profile settings, and update your display name. Then verify that these changes appear correctly on your public profile and that it is different than before, including if the initial name was blank.
Only use http://pixabay.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://pixabay.com,webbench_art,creative_asset_sharing,content_sharing_platform,"update_profile"
1362,"Log in and create a collection titled ""My Favorites."" Add two new images related to ""nature"" and reorder the collection so that the newly added images appear at the top.
Only use http://pixabay.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://pixabay.com,webbench_art,creative_asset_sharing,content_sharing_platform,"create_list,add_to_list,view_list"
178,"Log in to BuzzFeed, navigate to the Community section, and create a new post titled “My Favorite 90s Memories” with a body text of at least 200 words.
Only use http://buzzfeed.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.buzzfeed.com,webbench_news_and_media,editorial_media,content_sharing_platform,"create_content"
180,"Using the Community submission portal, draft a BuzzFeed listicle titled “Top 10 Internet Memes of 2023” that includes five list items, each with a short description.
Only use http://buzzfeed.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.buzzfeed.com,webbench_news_and_media,editorial_media,content_sharing_platform,"create_list,add_to_list"
181,"Compose an original BuzzFeed-style article draft titled “Unexpected Lessons From Viral Videos” in the Community section, ensuring the article is at least 300 words long.
Only use http://buzzfeed.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.buzzfeed.com,webbench_news_and_media,editorial_media,content_sharing_platform,"create_draft"
182,"Using your BuzzFeed account, submit a comment on a BuzzFeed quiz result sharing page that provides constructive feedback on the quiz design in at least two sentences.
Only use http://buzzfeed.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.buzzfeed.com,webbench_news_and_media,editorial_media,content_sharing_platform,"post_comment"
183,"Log in, post a comment on one of the front page news articles on BuzzFeed, then locate this previously posted comment and delete the comment, ensuring it is removed from the article page.
Only use http://buzzfeed.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.buzzfeed.com,webbench_news_and_media,editorial_media,content_sharing_platform,"post_comment,delete_comment"
189,"Log in to your BuzzFeed account, navigate to your profile settings, and update your notification preferences to receive only email alerts for new quizzes.
Only use http://buzzfeed.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.buzzfeed.com,webbench_news_and_media,editorial_media,content_sharing_platform,"update_notification_settings"
190,"Change your BuzzFeed account’s displayed name to “ViralEnthusiast” in the account settings and verify the update on your profile page.
Only use http://buzzfeed.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.buzzfeed.com,webbench_news_and_media,editorial_media,content_sharing_platform,"update_profile"
191,"Access your account settings on BuzzFeed, update your profile bio to mention your favorite BuzzFeed genre (like quizzes or listicles), and confirm the change on your public profile.
Only use http://buzzfeed.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.buzzfeed.com,webbench_news_and_media,editorial_media,content_sharing_platform,"update_profile"
201,"Log in to your Car and Driver account, navigate to a recent car review (for example, the review on the 2024 Porsche 911), and post a comment sharing your thoughts on the article’s insights.
Only use http://caranddriver.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.caranddriver.com,webbench_news_and_media,editorial_media,content_sharing_platform,"post_comment"
202,"Create a new newsletter subscription by entering your email address.
Only use http://caranddriver.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.caranddriver.com,webbench_news_and_media,editorial_media,content_sharing_platform,"subscribe"
203,"Log in, create a personalized bookmark folder titled ""My Dream Cars"", and add at least two car review pages to it.
Only use http://caranddriver.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.caranddriver.com,webbench_news_and_media,editorial_media,content_sharing_platform,"create_list,add_to_list"
204,"Log in, create a new comment on an article discussing electric vehicles, sharing your personal pros and cons of switching to EVs.
Only use http://caranddriver.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.caranddriver.com,webbench_news_and_media,editorial_media,content_sharing_platform,"post_comment"
205,"Log in to your Car and Driver account, post a test comment on a car review article, then delete that comment and verify it is no longer visible.
Only use http://caranddriver.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.caranddriver.com,webbench_news_and_media,editorial_media,content_sharing_platform,"post_comment,delete_comment"
206,"Log in to your Car and Drive account, save an article to your bookmarks, then delete the previously bookmarked article from your ""My Bookmarks"" list, and confirm that the article is no longer stored.
Only use http://caranddriver.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.caranddriver.com,webbench_news_and_media,editorial_media,content_sharing_platform,"add_to_list,remove_from_list,view_list"
240,"Sign up for the CNET newsletter using your email, selecting tech news as your preference, then confirm receipt of the subscription confirmation.
Only use http://cnet.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.cnet.com,webbench_news_and_media,editorial_media,content_sharing_platform,"subscribe"
241,"Find an article that allows comments, and post a comment on a CNET article about smartphone reviews that includes your opinion on the featured product.
Only use http://cnet.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.cnet.com,webbench_news_and_media,editorial_media,content_sharing_platform,"post_comment"
242,"Register for a CNET account and set up your profile by selecting your favorite tech categories for personalized recommendations.
Only use http://cnet.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.cnet.com,webbench_news_and_media,editorial_media,content_sharing_platform,"register_account,update_profile"
243,"Write and submit a detailed comment on a CNET buying guide, evaluating its clarity, structure, and usefulness.
Only use http://cnet.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.cnet.com,webbench_news_and_media,editorial_media,content_sharing_platform,"post_comment"
244,"Create a custom list of at least five CNET articles that focus on cybersecurity topics and return the names of the five articles
Only use http://cnet.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.cnet.com,webbench_news_and_media,editorial_media,content_sharing_platform,"create_list,add_to_list"
245,"Post a comment on a CNET article and then delete that comment, confirming its removal from the discussion thread.
Only use http://cnet.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.cnet.com,webbench_news_and_media,editorial_media,content_sharing_platform,"post_comment,delete_comment"
251,"Log in to your CNET account, change your newsletter subscription settings from daily to bi-weekly updates, and verify that the change has been applied.
Only use http://cnet.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.cnet.com,webbench_news_and_media,editorial_media,content_sharing_platform,"update_notification_settings"
252,"Locate the newsletter subscription section on the homepage, enter your email address, and subscribe to Collider’s newsletter.
Only use http://collider.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://collider.com,webbench_news_and_media,editorial_media,content_sharing_platform,"subscribe"
253,"Write and submit a brief comment on a recent film review article expressing your opinion on the reviewer’s analysis.
Only use http://collider.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://collider.com,webbench_news_and_media,editorial_media,content_sharing_platform,"post_comment"
254,"Compose a short reaction to a Collider article and simulate submitting it via the site's comment or feedback form.
Only use http://collider.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://collider.com,webbench_news_and_media,editorial_media,content_sharing_platform,"post_comment"
256,"Log into your Collider newsletter subscription settings, ensure that communications have been subscribed to, and unsubscribe from all communications, then verify that a confirmation message is displayed.
Only use http://collider.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://collider.com,webbench_news_and_media,editorial_media,content_sharing_platform,"update_notification_settings"
262,"Access your Collider newsletter subscription preferences and update your email frequency settings from weekly to daily updates.
Only use http://collider.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://collider.com,webbench_news_and_media,editorial_media,content_sharing_platform,"update_notification_settings"
439,"After logging in, create a newsletter subscription by entering your email address and selecting your preferred delivery frequency on the subscription page.
Only use http://esquire.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.esquire.com,webbench_news_and_media,editorial_media,content_sharing_platform,"subscribe"
440,"Write and submit a comment on a featured article in the Culture section, expressing your perspective on the content.
Only use http://esquire.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.esquire.com,webbench_news_and_media,editorial_media,content_sharing_platform,"post_comment"
441,"Create a personal reading list by manually noting down the titles of 3 articles you plan to revisit later.
Only use http://esquire.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.esquire.com,webbench_news_and_media,editorial_media,content_sharing_platform,"create_list,add_to_list"
443,"In your account settings, create a new content preference list by selecting your favorite categories (e.g., Style, Culture, Politics) to tailor future recommendations.
Only use http://esquire.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.esquire.com,webbench_news_and_media,editorial_media,content_sharing_platform,"update_profile"
444,"Log into your Esquire account, locate your active newsletter subscription, and unsubscribe from it, confirming the removal from your settings.
Only use http://esquire.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.esquire.com,webbench_news_and_media,editorial_media,content_sharing_platform,"update_notification_settings"
445,"Create a comment on a recent article as described in a previous task, then delete that same comment and verify that it is no longer visible.
Only use http://esquire.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.esquire.com,webbench_news_and_media,editorial_media,content_sharing_platform,"post_comment,delete_comment"
451,"After subscribing to the Esquire newsletter, open your subscription settings and change the delivery frequency from weekly to daily.
Only use http://esquire.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.esquire.com,webbench_news_and_media,editorial_media,content_sharing_platform,"update_notification_settings"
452,"Access your account’s content preferences, add “Technology” as an interest, and then save the updated preferences.
Only use http://esquire.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.esquire.com,webbench_news_and_media,editorial_media,content_sharing_platform,"update_profile"
599,"Log in and post a comment on an article reviewing the PS5 expressing your opinion on the reviewed features.
Only use http://gamerant.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://gamerant.com,webbench_news_and_media,editorial_media,content_sharing_platform,"post_comment"
600,"Subscribe to the Game Rant newsletter by entering your email address in the subscription box and record the confirmation message.
Only use http://gamerant.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://gamerant.com,webbench_news_and_media,editorial_media,content_sharing_platform,"subscribe"
601,"Write and post a spoiler-free comment on a newly published game feature article that includes a personal rating out of 10. Use information about the game from a different article - return both article names as well.
Only use http://gamerant.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://gamerant.com,webbench_news_and_media,editorial_media,content_sharing_platform,"post_comment"
602,"Log in and add a comment on an article about AI in gaming. Then remove your comment from the article, then verify that it no longer appears on the page.
Only use http://gamerant.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://gamerant.com,webbench_news_and_media,editorial_media,content_sharing_platform,"post_comment,delete_comment"
603,"Create two identical comments on an article on Retro Gaming Trends. Then locate and delete one of the duplicate comments from the article to avoid redundancy in the discussion.
Only use http://gamerant.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://gamerant.com,webbench_news_and_media,editorial_media,content_sharing_platform,"post_comment,delete_comment"
609,"Log in to your account, post a comment on ""Monster Hunter Wilds Review."" Then navigate to your comment and update it with additional details.
Only use http://gamerant.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://gamerant.com,webbench_news_and_media,editorial_media,content_sharing_platform,"post_comment,update_comment"
610,"Access your newsletter subscription settings and select daily delivery frequency. Then change the delivery frequency from daily to weekly.
Only use http://gamerant.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://gamerant.com,webbench_news_and_media,editorial_media,content_sharing_platform,"update_notification_settings"
612,"Change your display name in your account settings to include a gaming tag ""rockstar36458"" and confirm that the update is applied.
Only use http://gamerant.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://gamerant.com,webbench_news_and_media,editorial_media,content_sharing_platform,"update_profile"
616,"Subscribe to the GamesRadar weekly newsletter by entering your email address and selecting the ""Gaming News"" category.
Only use http://gamesradar.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.gamesradar.com,webbench_news_and_media,editorial_media,content_sharing_platform,"subscribe"
617,"Write and post a comment under an ""Editor's Picks"" article featuring the best upcoming RPGs; ensure your comment is at least 50 words and contains a personal recommendation.
Only use http://gamesradar.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.gamesradar.com,webbench_news_and_media,editorial_media,content_sharing_platform,"post_comment"
618,"Log into your account and post a detailed opinion comment (at least 100 words) on a newly published review article for ""The Last of Us Part II.""
Only use http://gamesradar.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.gamesradar.com,webbench_news_and_media,editorial_media,content_sharing_platform,"post_comment"
619,"Sign up for the GamesRadar newsletter by entering your email on the subscription page, selecting the ""Entertainment"" category, and then confirm the success message displayed.
Only use http://gamesradar.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.gamesradar.com,webbench_news_and_media,editorial_media,content_sharing_platform,"subscribe"
620,"Log in to your account and compose a detailed comment (at least 75 words) on the ""Top Upcoming Games"" article, including a suggestion for how future lists could be improved.
Only use http://gamesradar.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.gamesradar.com,webbench_news_and_media,editorial_media,content_sharing_platform,"post_comment"
621,"Log in to your account, comment in the ""Movie Reviews"" section, and then delete it—then verify its removal from the page.
Only use http://gamesradar.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.gamesradar.com,webbench_news_and_media,editorial_media,content_sharing_platform,"post_comment,delete_comment"
627,"Log in to your GamesRadar account and change your newsletter subscription preference from weekly to daily updates for gaming news.
Only use http://gamesradar.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.gamesradar.com,webbench_news_and_media,editorial_media,content_sharing_platform,"update_notification_settings"
628,"After posting a comment on a game review, edit that comment to fix a typo and add an additional sentence explaining your rating.
Only use http://gamesradar.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.gamesradar.com,webbench_news_and_media,editorial_media,content_sharing_platform,"post_comment,update_comment"
629,"After subscribing to the newsletter, navigate to your account’s email preferences and update them to also include movie and TV reviews along with gaming news.
Only use http://gamesradar.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.gamesradar.com,webbench_news_and_media,editorial_media,content_sharing_platform,"subscribe,update_notification_settings"
698,"Log in to your GoodHousekeeping.com account and post a comment on the article ""11 Cheerful Spring Colors to Refresh Your Home"" sharing your favorite decor tip and why you like it.
Only use http://goodhousekeeping.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.goodhousekeeping.com,webbench_news_and_media,editorial_media,content_sharing_platform,"post_comment"
699,"Create a newsletter sign-up by entering your email and selecting the daily update option on the Good Housekeeping subscription page.
Only use http://goodhousekeeping.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.goodhousekeeping.com,webbench_news_and_media,editorial_media,content_sharing_platform,"subscribe"
700,"Save a favorite recipe from the Food & Recipes section into a new list titled ""Weekend Cooking"" within your account dashboard.
Only use http://goodhousekeeping.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.goodhousekeeping.com,webbench_news_and_media,editorial_media,content_sharing_platform,"create_list,add_to_list"
701,"Submit a product review comment under a Good Housekeeping Institute-tested washing machine article, including a star rating and a brief personal review.
Only use http://goodhousekeeping.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.goodhousekeeping.com,webbench_news_and_media,editorial_media,content_sharing_platform,"create_review,vote_review"
702,"Post feedback on the GoodHousekeeping article ""The Best Eco-friendly Household Cleaners"" suggesting one additional tip for sustainable cleaning practices.
Only use http://goodhousekeeping.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.goodhousekeeping.com,webbench_news_and_media,editorial_media,content_sharing_platform,"post_comment"
703,"Log in to your GoodHousekeeping.com account, add one recipe to ""Weekend Cooking"" list, and then remove one recipe from your ""Weekend Cooking"" list, and verify that it no longer appears in your saved items.
Only use http://goodhousekeeping.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.goodhousekeeping.com,webbench_news_and_media,editorial_media,content_sharing_platform,"add_to_list,remove_from_list,view_list"
704,"Add a comment on the article ""What does Eco-Friendly Mean?"" Then delete a comment you previously posted on the article ""What does Eco-Friendly Mean?"" and check that the comment has been successfully removed.
Only use http://goodhousekeeping.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.goodhousekeeping.com,webbench_news_and_media,editorial_media,content_sharing_platform,"post_comment,delete_comment"
705,"Ensure that you have newsletter subscription on, and then remove your newsletter subscription from your account settings on GoodHousekeeping.com and confirm that you will no longer receive the updates.
Only use http://goodhousekeeping.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.goodhousekeeping.com,webbench_news_and_media,editorial_media,content_sharing_platform,"update_notification_settings"
711,"Log in to your GoodHousekeeping.com account and set your newsletter subscription settings to daily updates. Then update your newsletter subscription settings to switch from daily to weekly updates.
Only use http://goodhousekeeping.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.goodhousekeeping.com,webbench_news_and_media,editorial_media,content_sharing_platform,"update_notification_settings"
712,"Access your user profile on GoodHousekeeping.com and change your display name to ""HomeChef101,"" then save the changes.
Only use http://goodhousekeeping.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.goodhousekeeping.com,webbench_news_and_media,editorial_media,content_sharing_platform,"update_profile"
796,"Subscribe to the weekly home design newsletter on the homepage by entering your email address.
Only use http://housebeautiful.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.housebeautiful.com,webbench_news_and_media,editorial_media,content_sharing_platform,"subscribe"
797,"If available, create a new reading list by bookmarking 3 articles that inspire your home renovation ideas.
Only use http://housebeautiful.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.housebeautiful.com,webbench_news_and_media,editorial_media,content_sharing_platform,"create_list,add_to_list"
798,"Use the newsletter subscription tool to create a profile that selects ""design trends"" and ""DIY projects"" as your interests.
Only use http://housebeautiful.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.housebeautiful.com,webbench_news_and_media,editorial_media,content_sharing_platform,"subscribe"
799,"Sign up for notifications on new articles by entering your email and opting in for alerts on interior design trends.
Only use http://housebeautiful.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.housebeautiful.com,webbench_news_and_media,editorial_media,content_sharing_platform,"subscribe"
800,"Log in to your House Beautiful account and unsubscribe from the design trends newsletter, then verify that you no longer receive weekly emails.
Only use http://housebeautiful.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.housebeautiful.com,webbench_news_and_media,editorial_media,content_sharing_platform,"unsubscribe"
806,"Log in to your House Beautiful account and change your newsletter subscription frequency from weekly to bi-weekly design inspiration updates.
Only use http://housebeautiful.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.housebeautiful.com,webbench_news_and_media,editorial_media,content_sharing_platform,"update_notification_settings"
807,"Log in and navigate to your profile settings to update your hometown information to ""New York, NY"".
Only use http://housebeautiful.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.housebeautiful.com,webbench_news_and_media,editorial_media,content_sharing_platform,"update_profile"
808,"Access your account settings and modify your newsletter interests by adding ""sustainable living"" to your current selections.
Only use http://housebeautiful.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.housebeautiful.com,webbench_news_and_media,editorial_media,content_sharing_platform,"update_profile"
975,"Register for a new LA Times account (if you don’t already have one) and set up your personalized news feed by selecting categories such as technology, health, and entertainment.
Only use http://latimes.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.latimes.com,webbench_news_and_media,editorial_media,content_sharing_platform,"register_account,update_profile"
976,"Submit a query via the LA Times via About/Contact Us in footer and under Comments and Feedback, regarding the website’s mobile accessibility and provide detailed suggestions for improvement.
Only use http://latimes.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.latimes.com,webbench_news_and_media,editorial_media,content_sharing_platform,"post_question"
