index,task,url,source,functional_category,profile,actions
911,"Log in to your account, create a list of 5 saved exam articles, then delete one article that you no longer wish to keep and confirm there are only 4 left.
Only use http://jagranjosh.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.jagranjosh.com,webbench_education,knowledge_reference,information_reference_platform,"['create_list','add_to_list','remove_from_list']"
912,"After adding an exam tip article to your favorites, remove it from the favorites list by checking the updated list.
Only use http://jagranjosh.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.jagranjosh.com,webbench_education,knowledge_reference,information_reference_platform,"['add_to_list','remove_from_list']"
936,"Log in as a teacher and create a new assignment titled ""Introduction to Fractions"" that includes detailed instructions and expected outcomes for your students.
Only use http://khanacademy.org to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.khanacademy.org,webbench_education,knowledge_reference,information_reference_platform,"['create_content']"
937,"From your student account, create a new playlist called ""My Favorite Courses"" by bookmarking five courses spanning subjects like math, science, and history.
Only use http://khanacademy.org to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.khanacademy.org,webbench_education,knowledge_reference,information_reference_platform,"['create_list']"
938,"Develop a study plan in your Khan Academy profile that schedules dedicated practice sessions for Mathematics, Science, and English over the next week.
Only use http://khanacademy.org to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.khanacademy.org,webbench_education,knowledge_reference,information_reference_platform,"['create_content']"
939,"As a teacher, create a new class section for ""AP Chemistry"" by entering the class title and inviting students using their email addresses.
Only use http://khanacademy.org to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.khanacademy.org,webbench_education,knowledge_reference,information_reference_platform,"['create_project','invite_user']"
940,"Log in, bookmark a lesson from the ""Art History"" course, then remove it from your saved items and confirm that it no longer appears.
Only use http://khanacademy.org to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.khanacademy.org,webbench_education,knowledge_reference,information_reference_platform,"['add_to_list','remove_from_list']"
941,"As a teacher, create a temporary test assignment for ""Biology Lab"" and then delete it, ensuring it is removed from your assignments list.
Only use http://khanacademy.org to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.khanacademy.org,webbench_education,knowledge_reference,information_reference_platform,"['create_content','delete_content']"
942,"Add a study plan about Math to your learning dashboard. Then remove the study plan from your learning dashboard and show your dashboard is cleared
Only use http://khanacademy.org to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.khanacademy.org,webbench_education,knowledge_reference,information_reference_platform,"['create_content','delete_content']"
949,"As a teacher, create an assignment titled ""World History Project"" then modify the existing assignment titled ""World History Project"" by extending its deadline by one week.
Only use http://khanacademy.org to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.khanacademy.org,webbench_education,knowledge_reference,information_reference_platform,"['create_content','modify_content']"
950,"Ensure that your settings indicate daily alerts. Then adjust your notification preferences so that you receive weekly progress summaries instead of daily alerts in your account settings.
Only use http://khanacademy.org to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.khanacademy.org,webbench_education,knowledge_reference,information_reference_platform,"['update_notification_settings']"
951,"Edit your personal profile by adding a short bio and updating your profile picture on your Khan Academy account.
Only use http://khanacademy.org to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.khanacademy.org,webbench_education,knowledge_reference,information_reference_platform,"['update_profile']"
1548,"Log in to your account and create a private presentation titled ""Staff Training Session - Q3"" intended only for limited internal distribution.
Only use http://slideshare.net to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.slideshare.net,webbench_education,knowledge_reference,information_reference_platform,"['create_content']"
1549,"Create a new slideshow titled ""Startup Funding Overview"" and include a brief company bio in the description section.
Only use http://slideshare.net to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.slideshare.net,webbench_education,knowledge_reference,information_reference_platform,"['create_content']"
1616,"Write and submit a digital feature summary for the video abstract of the article ""The effect of climate change on sources of radionuclides to the marine environment,"" following the Springer guidelines for digital content.
Only use http://springer.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.springer.com/us,webbench_education,knowledge_reference,information_reference_platform,"['create_content']"
1617,"Add the article ""The effect of climate change on sources of radionuclides to the marine environment"" from the search results to your personal reading list via your Springer account.
Only use http://springer.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.springer.com/us,webbench_education,knowledge_reference,information_reference_platform,"['add_to_list']"
1618,"Create a new alert for citation exports on topics related to ""sustainable agriculture"" from your account settings.
Only use http://springer.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.springer.com/us,webbench_education,knowledge_reference,information_reference_platform,"['create_alert']"
1619,"Go to your personal reading list and add the article ""Recent advances and challenges in experiment-oriented polymer informatics."" Then delete the article from your saved items.
Only use http://springer.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.springer.com/us,webbench_education,knowledge_reference,information_reference_platform,"['add_to_list','remove_from_list']"
1620,"After creating a draft digital feature submission titled ""Innovative Drug Delivery Systems,"" delete the draft from your account.
Only use http://springer.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.springer.com/us,webbench_education,knowledge_reference,information_reference_platform,"['create_draft','delete_draft']"
1627,"Log in to your Springer account, navigate to your saved alerts, and select to be alerted daily for ""machine learning"". Then change the frequency of the ""machine learning"" alert from daily to weekly.
Only use http://springer.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.springer.com/us,webbench_education,knowledge_reference,information_reference_platform,"['create_alert','update_alert']"
1628,"Adjust your journal notification preferences in your Springer account to receive email updates about ""Online First"" articles instead of the default monthly summary.
Only use http://springer.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.springer.com/us,webbench_education,knowledge_reference,information_reference_platform,"['update_notification_settings']"
1729,"Create a new account and then create a course name of  ""Introduction to Economics."" Ensure that a confirmation message appears.
Only use http://studocu.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.studocu.com,webbench_education,knowledge_reference,information_reference_platform,"['create_content']"
1730,"Create a new StudyList titled ""Fall Semester Math Resources"" and add at least three documents related to Calculus from MIT, then verify that they appear in the list.
Only use http://studocu.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.studocu.com,webbench_education,knowledge_reference,information_reference_platform,"['create_list','add_to_list']"
1731,"Write and submit a detailed review for the document ""Organic Chemistry Formulae"" that includes both a textual comment and a thumbs up.
Only use http://studocu.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.studocu.com,webbench_education,knowledge_reference,information_reference_platform,"['create_comment','upvote_content']"
1732,"Assemble a new study plan by creating a ""Revision Pack"" StudyList that curates documents on key course topics and then use the site’s sharing feature to share it with a friend.
Only use http://studocu.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.studocu.com,webbench_education,knowledge_reference,information_reference_platform,"['create_list','add_to_list','share_list']"
1733,"Add a study material on ""Modern Physics"" to your favorites list by navigating to its document page and clicking the appropriate ""favorite"" option, then confirm it appears in your list.
Only use http://studocu.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.studocu.com,webbench_education,knowledge_reference,information_reference_platform,"['add_to_list']"
1734,"Log in to your account, add the document ""Sample Lecture Notes"" to your favorites list, then remove it and verify that it no longer appears in your favorites.
Only use http://studocu.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.studocu.com,webbench_education,knowledge_reference,information_reference_platform,"['add_to_list','remove_from_list']"
1740,"Log in to your account, create a StudyList called ""Fall Semester Math Resources,"" then navigate to your StudyList ""Fall Semester Math Resources,"" add an additional document on ""Statistics"" to the list, and confirm the update is successful.
Only use http://studocu.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.studocu.com,webbench_education,knowledge_reference,information_reference_platform,"['create_list','add_to_list']"
2098,"Login, Goto My Profile > My Drafts > Write An Article, Create a new draft article on wikiHow titled “How to Improve Your Remote Work Setup” that includes a clear introduction and at least five sequential steps.
Only use http://wikihow.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.wikihow.com/Main-Page,webbench_education,knowledge_reference,information_reference_platform,"['create_draft']"
2099,"Login, Goto My Profile > My Drafts, Write a new how-to guide on wikiHow called “How to Practice Mindfulness in Daily Life,” ensuring you include a dedicated tip for breathing exercises.
Only use http://wikihow.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.wikihow.com/Main-Page,webbench_education,knowledge_reference,information_reference_platform,"['create_draft']"
2100,"Login, Goto My Profile > My Drafts, Compose a new article on wikiHow titled “How to Budget Your Monthly Expenses” with step-by-step instructions and practical saving tips.
Only use http://wikihow.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.wikihow.com/Main-Page,webbench_education,knowledge_reference,information_reference_platform,"['create_draft']"
2101,"Log in to your wikiHow account, create a test draft titled “Temporary Guide for Testing,” then delete the draft and confirm its removal from your drafts list.
Only use http://wikihow.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.wikihow.com/Main-Page,webbench_education,knowledge_reference,information_reference_platform,"['create_draft','delete_draft']"
2102,"Post a test comment in the wikiHow discussion forum about guide improvements, and then delete the comment, ensuring it no longer appears.
Only use http://wikihow.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.wikihow.com/Main-Page,webbench_education,knowledge_reference,information_reference_platform,"['post_comment','delete_comment']"
2108,"Log in to your wikiHow account and update your profile by adding a new biography that highlights your recent how-to contributions.
Only use http://wikihow.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.wikihow.com/Main-Page,webbench_education,knowledge_reference,information_reference_platform,"['update_profile']"
2109,"Log in, create a draft for “How to Improve Your Remote Work Setup”, then edit your draft article by logging in and going to My Profile > My Drafts and looking for “How to Improve Your Remote Work Setup” to add a new section on ergonomic workspace tips, then save the changes with an edit summary.
Only use http://wikihow.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.wikihow.com/Main-Page,webbench_education,knowledge_reference,information_reference_platform,"['create_draft','update_draft']"
2110,"Create a draft for “How to Develop a Morning Routine” on wikiHow, and update the draft with an additional final step.
Only use http://wikihow.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.wikihow.com/Main-Page,webbench_education,knowledge_reference,information_reference_platform,"['create_draft','update_draft']"
2262,"Log in to HiNative and post a new language question asking for clarification on the Spanish idiom “Estar como una cabra” as a beginner.
Only use https://hinative.com/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://hinative.com,webbench_education,knowledge_reference,information_reference_platform,"['post_question']"
2263,"Compose and submit an English translation for the French proverb “C’est la vie” along with an analysis of its meaning.
Only use https://hinative.com/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://hinative.com,webbench_education,knowledge_reference,information_reference_platform,"['create_content']"
2264,"Create a new question asking for cultural insights on using polite forms in Italian when addressing elders in formal settings.
Only use https://hinative.com/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://hinative.com,webbench_education,knowledge_reference,information_reference_platform,"['post_question']"
2270,"Log in to your HiNative account and update your profile by adding Chinese (simplified) as fluent
Only use https://hinative.com/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://hinative.com,webbench_education,knowledge_reference,information_reference_platform,"['update_profile']"
2271,"Access your account settings and add french as an interested language with intermediate proficiency, then modify your language proficiency details to upgrade your French level from intermediate to advanced.
Only use https://hinative.com/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://hinative.com,webbench_education,knowledge_reference,information_reference_platform,"['update_profile']"
2272,"Change your notification preferences so that you receive alerts only for answers posted to your questions in English.
Only use https://hinative.com/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://hinative.com,webbench_education,knowledge_reference,information_reference_platform,"['update_notification_settings']"
2273,"Update your profile display name to “PolyglotExplorer” and verify that the change is visible on your public profile.
Only use https://hinative.com/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://hinative.com,webbench_education,knowledge_reference,information_reference_platform,"['update_profile']"
2274,"Log in to HiNative and update your self introduction section in your account settings by adding “Japanese culture” and “European colloquialisms.”
Only use https://hinative.com/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://hinative.com,webbench_education,knowledge_reference,information_reference_platform,"['update_profile']"
2349,"Log in to your Answers.com account and post a new question titled ""What are the long-term effects of artificial intelligence on employment?"" including a detailed description seeking multiple perspectives.
Only use https://www.answers.com/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.answers.com,webbench_education,knowledge_reference,information_reference_platform,"['post_question']"
2350,"Write a new answer for the question ""How does the human immune system work?"" ensuring you include references to reliable sources mentioned on Answers.com.
Only use https://www.answers.com/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.answers.com,webbench_education,knowledge_reference,information_reference_platform,"['post_answer']"
2351,"Submit a wiki-style answer for the question ""How do cryptocurrencies work?"" that incorporates technical details along with easy-to-understand examples.
Only use https://www.answers.com/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.answers.com,webbench_education,knowledge_reference,information_reference_platform,"['post_answer']"
2352,"Post a new question asking ""What are sustainable living practices for urban environments?"" and provide context regarding current environmental challenges.
Only use https://www.answers.com/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.answers.com,webbench_education,knowledge_reference,information_reference_platform,"['post_question']"
2353,"Log in and contribute an answer to ""What is the history of the internet?"" by detailing major milestones and dates referenced on Answers.com.
Only use https://www.answers.com/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.answers.com,webbench_education,knowledge_reference,information_reference_platform,"['post_answer']"
2354,"Write a comprehensive answer to ""How is climate change affecting global agriculture?"" integrating research statistics and perspectives found on the site.
Only use https://www.answers.com/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.answers.com,webbench_education,knowledge_reference,information_reference_platform,"['post_answer']"
2355,"Compose an answer for ""How does renewable energy work?"" by detailing different types of renewable energy sources and their mechanisms, as explained on Answers.com.
Only use https://www.answers.com/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.answers.com,webbench_education,knowledge_reference,information_reference_platform,"['post_answer']"
2356,"Submit a detailed answer to ""What are the economic impacts of globalization?"" ensuring you include data points and examples referenced in similar discussions on the platform.
Only use https://www.answers.com/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.answers.com,webbench_education,knowledge_reference,information_reference_platform,"['post_answer']"
2357,"Log in to your Answers.com account, create a temporary answer for ""How do wind turbines generate electricity?"" and then delete this answer to confirm its removal from your contributions.
Only use https://www.answers.com/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.answers.com,webbench_education,knowledge_reference,information_reference_platform,"['post_answer','delete_answer']"
2358,"Sign in to Answers.com, post an answer to a question regarding the benefits of recycling, then find your recently posted answer and delete it, verifying that it no longer appears in your answer history.
Only use https://www.answers.com/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.answers.com,webbench_education,knowledge_reference,information_reference_platform,"['post_answer','delete_answer']"
2364,"Log in to your Answers.com account, post an answer to the question around ""How do solar panels work?"" Then locate your answer to ""How do solar panels work?"" and update it to include statistics on solar energy efficiency.
Only use https://www.answers.com/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.answers.com,webbench_education,knowledge_reference,information_reference_platform,"['post_answer','update_answer']"
215,"Subscribe to the CBR newsletter by entering the email ""testuser@example.com"" and confirm that a subscription success message is displayed.
Only use http://cbr.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.cbr.com,webbench_news_and_media,other,information_reference_platform,"['subscribe']"
216,"If available, log in to the CBR forums and start a new thread titled ""Favorite Comic Series of 2023"" with a brief introduction of your top picks.
Only use http://cbr.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.cbr.com,webbench_news_and_media,other,information_reference_platform,"['create_content']"
217,"In the forums section, create a discussion thread, then delete the discussion thread that you created earlier and confirm that it no longer appears in your list of threads.
Only use http://cbr.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.cbr.com,webbench_news_and_media,other,information_reference_platform,"['create_content','delete_content']"
223,"Log in to your CBR account (if applicable) and update your newsletter subscription preferences to receive weekly updates instead of daily ones.
Only use http://cbr.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.cbr.com,webbench_news_and_media,other,information_reference_platform,"['update_notification_settings']"
224,"Within the CBR forums, reply to a discussion post from the forum. Then edit your previously created post with additional information, then save the updated post and confirm the change.
Only use http://cbr.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.cbr.com,webbench_news_and_media,other,information_reference_platform,"['post_comment','update_comment']"
2385,"Log in to your Bing account, add a specific website to your favorites or bookmarks, then remove it and copy the deletion confirmation message.
Only use https://www.bing.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.bing.com,webbench_technology,search_engines,information_reference_platform,"['add_to_list','remove_from_list']"
2386,"Look up ""Recipe for vegan lasagna"". In your Bing search history, delete the record for the search term ""recipe for vegan lasagna"" and verify it no longer appears.
Only use https://www.bing.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.bing.com,webbench_technology,search_engines,information_reference_platform,"['delete_activity']"
2392,"Log in to your Bing account, navigate to your search settings, and update your search region preference to ""Europe"" or ""France"", then verify the change via the on-screen text.
Only use https://www.bing.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.bing.com,webbench_technology,search_engines,information_reference_platform,"['update_user_preferences']"
2393,"Access your Bing Rewards profile, update your contact email address to a new one, and copy the confirmation message displayed.
Only use https://www.bing.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.bing.com,webbench_technology,search_engines,information_reference_platform,"['update_contact_information']"
2509,"Log in to your Google account on Google Maps, search for Central Park in New York, and save it to your “Favorites” list.
Only use https://www.google.com/maps to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.google.com/maps,webbench_technology,navigation_geospatial,information_reference_platform,"['add_to_list']"
2511,"Log in and add a new review for The French Laundry in Napa Valley with a 5-star rating and a comment praising its dining experience.
Only use https://www.google.com/maps to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.google.com/maps,webbench_technology,navigation_geospatial,information_reference_platform,"['create_review']"
2512,"Log in, create a custom list titled “Weekend Getaways” and add three nearby cities from your area as shown on Google Maps.
Only use https://www.google.com/maps to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.google.com/maps,webbench_technology,navigation_geospatial,information_reference_platform,"['create_list','add_to_list']"
2513,"Log in to Google Maps, mark your current location, and use the share option to generate a location link.
Only use https://www.google.com/maps to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.google.com/maps,webbench_technology,navigation_geospatial,information_reference_platform,"['generate_shareable_link']"
2514,"Log in, create a shared list titled “Foodie Spots” and add three top-rated local restaurants with a short description for each.
Only use https://www.google.com/maps to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.google.com/maps,webbench_technology,navigation_geospatial,information_reference_platform,"['create_list','add_to_list']"
2515,"Log in to your Google Maps account, create a new list named ""Amsterdam Bike Tour"", and then go back to the list and delete it, ensuring it is removed from your favorites.
Only use https://www.google.com/maps to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.google.com/maps,webbench_technology,navigation_geospatial,information_reference_platform,"['create_list','delete_list']"
2521,"Log in to your Google Maps account, create a new list named ""Coffee Dates"", and then go back to the list and update its title to ""Coffee Afternoons"".
Only use https://www.google.com/maps to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.google.com/maps,webbench_technology,navigation_geospatial,information_reference_platform,"['create_list','update_list_metadata']"
2522,"Log in, create a shared list titled “Best Foodie Spots” and add three top-rated local restaurants, and then go back to the list and add a description to one of the restaurants.
Only use https://www.google.com/maps to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.google.com/maps,webbench_technology,navigation_geospatial,information_reference_platform,"['create_list','add_to_list']"
69,"Log in to your account and create a custom list titled ""Weekend Trails,"" then add the ""Lake Loop"" trail to this list.
Only use http://alltrails.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.alltrails.com,webbench_lifestyle,navigation_geospatial,information_reference_platform,"['create_list','add_to_list']"
70,"Log in to your account and submit a new review for the ""Fig Tree Loop"" trail, including a star rating and a brief comment about its difficulty.
Only use http://alltrails.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.alltrails.com,webbench_lifestyle,navigation_geospatial,information_reference_platform,"['create_review']"
71,"Log in to your account and write a detailed trail review for the ""Redwood Creek"" trail, commenting on the scenery, difficulty, and overall experience.
Only use http://alltrails.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.alltrails.com,webbench_lifestyle,navigation_geospatial,information_reference_platform,"['create_review']"
72,"Log in to your account and add a comment on the ""Sunrise Peak"" trail page congratulating the team for their excellent maintenance of the trail.
Only use http://alltrails.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.alltrails.com,webbench_lifestyle,navigation_geospatial,information_reference_platform,"['add_comment']"
73,"Log in to your account, add the ""Canyon Loop"" trail to your saved trails, and then delete it—confirm that it no longer appears in your list.
Only use http://alltrails.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.alltrails.com,webbench_lifestyle,navigation_geospatial,information_reference_platform,"['add_to_list','remove_from_list']"
79,"Log in to your account and modify your privacy settings to hide your activity feed from public view.
Only use http://alltrails.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.alltrails.com,webbench_lifestyle,navigation_geospatial,information_reference_platform,"['update_privacy_settings']"
80,"Log in to your account and update your adventure profile by changing your favorite activity from ""hiking"" to ""mountain biking.""
Only use http://alltrails.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.alltrails.com,webbench_lifestyle,navigation_geospatial,information_reference_platform,"['update_profile']"
299,"Log in to Crunchbase and create a new list titled ""Tech Unicorns,"" then add the companies Uber, Airbnb, and Stripe to the list.
Only use http://crunchbase.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.crunchbase.com,webbench_business,financial_data,information_reference_platform,"['create_list','add_to_list']"
300,"Create a custom alert for new funding rounds in the Fintech sector with a notification threshold of $50M, and set the alert delivery to email.
Only use http://crunchbase.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.crunchbase.com,webbench_business,financial_data,information_reference_platform,"['create_alert']"
302,"Build a watchlist titled ""Emerging AI Startups"" by selecting and saving at least 5 companies from recent search results.
Only use http://crunchbase.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.crunchbase.com,webbench_business,financial_data,information_reference_platform,"['create_list','add_to_list']"
306,"Add ""Tesla Inc."" to your followed companies list so you receive future updates on funding and corporate changes.
Only use http://crunchbase.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.crunchbase.com,webbench_business,financial_data,information_reference_platform,"['follow_entity']"
