ID,Starting URL,Category,Task
241,https://www.cnet.com,CREATE,"Find an article that allows comments, and post a comment on a CNET article about smartphone reviews that includes your opinion on the featured product.
Only use http://cnet.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
242,https://www.cnet.com,CREATE,"Register for a CNET account and set up your profile by selecting your favorite tech categories for personalized recommendations.
Only use http://cnet.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
243,https://www.cnet.com,CREATE,"Write and submit a detailed comment on a CNET buying guide, evaluating its clarity, structure, and usefulness.
Only use http://cnet.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
244,https://www.cnet.com,CREATE,"Create a custom list of at least five CNET articles that focus on cybersecurity topics and return the names of the five articles
Only use http://cnet.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
245,https://www.cnet.com,DELETE,"Post a comment on a CNET article and then delete that comment, confirming its removal from the discussion thread.
Only use http://cnet.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
251,https://www.cnet.com,UPDATE,"Log in to your CNET account, change your newsletter subscription settings from daily to bi-weekly updates, and verify that the change has been applied.
Only use http://cnet.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
252,https://collider.com,CREATE,"Locate the newsletter subscription section on the homepage, enter your email address, and subscribe to Collider’s newsletter.
Only use http://collider.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
253,https://collider.com,CREATE,"Write and submit a brief comment on a recent film review article expressing your opinion on the reviewer’s analysis.
Only use http://collider.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
254,https://collider.com,CREATE,"Compose a short reaction to a Collider article and simulate submitting it via the site's comment or feedback form.
Only use http://collider.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
255,https://collider.com,CREATE,"Fill out any available recommendation form to suggest that Collider review a classic film, including a brief rationale for your suggestion.
Only use http://collider.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
256,https://collider.com,DELETE,"Log into your Collider newsletter subscription settings, ensure that communications have been subscribed to, and unsubscribe from all communications, then verify that a confirmation message is displayed.
Only use http://collider.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
262,https://collider.com,UPDATE,"Access your Collider newsletter subscription preferences and update your email frequency settings from weekly to daily updates.
Only use http://collider.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
439,https://www.esquire.com,CREATE,"After logging in, create a newsletter subscription by entering your email address and selecting your preferred delivery frequency on the subscription page.
Only use http://esquire.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
440,https://www.esquire.com,CREATE,"Write and submit a comment on a featured article in the Culture section, expressing your perspective on the content.
Only use http://esquire.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
441,https://www.esquire.com,CREATE,"Create a personal reading list by manually noting down the titles of 3 articles you plan to revisit later and saving them in a text file.
Only use http://esquire.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
442,https://www.esquire.com,CREATE,"Draft an email template to share one Esquire article on LinkedIn, including a short commentary on why you found the article valuable.
Only use http://esquire.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
443,https://www.esquire.com,CREATE,"In your account settings, create a new content preference list by selecting your favorite categories (e.g., Style, Culture, Politics) to tailor future recommendations.
Only use http://esquire.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
444,https://www.esquire.com,DELETE,"Log into your Esquire account, locate your active newsletter subscription, and unsubscribe from it, confirming the removal from your settings.
Only use http://esquire.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
445,https://www.esquire.com,DELETE,"Create a comment on a recent article as described in a previous task, then delete that same comment and verify that it is no longer visible.
Only use http://esquire.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
451,https://www.esquire.com,UPDATE,"After subscribing to the Esquire newsletter, open your subscription settings and change the delivery frequency from weekly to daily.
Only use http://esquire.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
452,https://www.esquire.com,UPDATE,"Access your account’s content preferences, add “Technology” as an interest, and then save the updated preferences.
Only use http://esquire.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
599,https://gamerant.com,CREATE,"Log in and post a comment on an article reviewing the PS5 expressing your opinion on the reviewed features.
Only use http://gamerant.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
600,https://gamerant.com,CREATE,"Subscribe to the Game Rant newsletter by entering your email address in the subscription box and record the confirmation message.
Only use http://gamerant.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
601,https://gamerant.com,CREATE,"Write and post a spoiler-free comment on a newly published game feature article that includes a personal rating out of 10. Use information about the game from a different article - return both article names as well.
Only use http://gamerant.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
602,https://gamerant.com,DELETE,"Log in and add a comment on an article about AI in gaming. Then remove your comment from the article, then verify that it no longer appears on the page.
Only use http://gamerant.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
603,https://gamerant.com,DELETE,"Create two identical comments on an article on Retro Gaming Trends. Then locate and delete one of the duplicate comments from the article to avoid redundancy in the discussion.
Only use http://gamerant.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
609,https://gamerant.com,UPDATE,"Log in to your account, post a comment on ""Monster Hunter Wilds Review."" Then navigate to your comment and update it with additional details.
Only use http://gamerant.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
610,https://gamerant.com,UPDATE,"Access your newsletter subscription settings and select daily delivery frequency. Then change the delivery frequency from daily to weekly.
Only use http://gamerant.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
612,https://gamerant.com,UPDATE,"Change your display name in your account settings to include a gaming tag ""rockstar36458"" and confirm that the update is applied.
Only use http://gamerant.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
616,https://www.gamesradar.com,CREATE,"Subscribe to the GamesRadar weekly newsletter by entering your email address and selecting the ""Gaming News"" category.
Only use http://gamesradar.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
617,https://www.gamesradar.com,CREATE,"Write and post a comment under an ""Editor's Picks"" article featuring the best upcoming RPGs; ensure your comment is at least 50 words and contains a personal recommendation.
Only use http://gamesradar.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
618,https://www.gamesradar.com,CREATE,"Log into your account and post a detailed opinion comment (at least 100 words) on a newly published review article for ""The Last of Us Part II.""
Only use http://gamesradar.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
619,https://www.gamesradar.com,CREATE,"Sign up for the GamesRadar newsletter by entering your email on the subscription page, selecting the ""Entertainment"" category, and then confirm the success message displayed.
Only use http://gamesradar.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
620,https://www.gamesradar.com,CREATE,"Log in to your account and compose a detailed comment (at least 75 words) on the ""Top Upcoming Games"" article, including a suggestion for how future lists could be improved.
Only use http://gamesradar.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
621,https://www.gamesradar.com,DELETE,"Log in to your account, comment in the ""Movie Reviews"" section, and then delete it—then verify its removal from the page.
Only use http://gamesradar.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
627,https://www.gamesradar.com,UPDATE,"Log in to your GamesRadar account and change your newsletter subscription preference from weekly to daily updates for gaming news.
Only use http://gamesradar.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
628,https://www.gamesradar.com,UPDATE,"After posting a comment on a game review, edit that comment to fix a typo and add an additional sentence explaining your rating.
Only use http://gamesradar.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
629,https://www.gamesradar.com,UPDATE,"After subscribing to the newsletter, navigate to your account’s email preferences and update them to also include movie and TV reviews along with gaming news.
Only use http://gamesradar.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
698,https://www.goodhousekeeping.com,CREATE,"Log in to your GoodHousekeeping.com account and post a comment on the article ""11 Cheerful Spring Colors to Refresh Your Home"" sharing your favorite decor tip and why you like it.
Only use http://goodhousekeeping.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
699,https://www.goodhousekeeping.com,CREATE,"Create a newsletter sign-up by entering your email and selecting the daily update option on the Good Housekeeping subscription page.
Only use http://goodhousekeeping.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
700,https://www.goodhousekeeping.com,CREATE,"Save a favorite recipe from the Food & Recipes section into a new list titled ""Weekend Cooking"" within your account dashboard.
Only use http://goodhousekeeping.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
701,https://www.goodhousekeeping.com,CREATE,"Submit a product review comment under a Good Housekeeping Institute-tested washing machine article, including a star rating and a brief personal review.
Only use http://goodhousekeeping.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
702,https://www.goodhousekeeping.com,CREATE,"Post feedback on the GoodHousekeeping article ""The Best Eco-friendly Household Cleaners"" suggesting one additional tip for sustainable cleaning practices.
Only use http://goodhousekeeping.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
703,https://www.goodhousekeeping.com,DELETE,"Log in to your GoodHousekeeping.com account, add one recipe to ""Weekend Cooking"" list, and then remove one recipe from your ""Weekend Cooking"" list, and verify that it no longer appears in your saved items.
Only use http://goodhousekeeping.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
704,https://www.goodhousekeeping.com,DELETE,"Add a comment on the article ""What does Eco-Friendly Mean?"" Then delete a comment you previously posted on the article ""What does Eco-Friendly Mean?"" and check that the comment has been successfully removed.
Only use http://goodhousekeeping.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
705,https://www.goodhousekeeping.com,DELETE,"Ensure that you have newsletter subscription on, and then remove your newsletter subscription from your account settings on GoodHousekeeping.com and confirm that you will no longer receive the updates.
Only use http://goodhousekeeping.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
711,https://www.goodhousekeeping.com,UPDATE,"Log in to your GoodHousekeeping.com account and set your newsletter subscription settings to daily updates. Then update your newsletter subscription settings to switch from daily to weekly updates.
Only use http://goodhousekeeping.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
712,https://www.goodhousekeeping.com,UPDATE,"Access your user profile on GoodHousekeeping.com and change your display name to ""HomeChef101,"" then save the changes.
Only use http://goodhousekeeping.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
796,https://www.housebeautiful.com,CREATE,"Subscribe to the weekly home design newsletter on the homepage by entering your email address.
Only use http://housebeautiful.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
797,https://www.housebeautiful.com,CREATE,"If available, create a new reading list by bookmarking 3 articles that inspire your home renovation ideas.
Only use http://housebeautiful.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
798,https://www.housebeautiful.com,CREATE,"Use the newsletter subscription tool to create a profile that selects ""design trends"" and ""DIY projects"" as your interests.
Only use http://housebeautiful.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
799,https://www.housebeautiful.com,CREATE,"Sign up for notifications on new articles by entering your email and opting in for alerts on interior design trends.
Only use http://housebeautiful.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
800,https://www.housebeautiful.com,DELETE,"Log in to your House Beautiful account and unsubscribe from the design trends newsletter, then verify that you no longer receive weekly emails.
Only use http://housebeautiful.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
806,https://www.housebeautiful.com,UPDATE,"Log in to your House Beautiful account and change your newsletter subscription frequency from weekly to bi-weekly design inspiration updates.
Only use http://housebeautiful.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
807,https://www.housebeautiful.com,UPDATE,"Log in and navigate to your profile settings to update your hometown information to ""New York, NY"".
Only use http://housebeautiful.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
808,https://www.housebeautiful.com,UPDATE,"Access your account settings and modify your newsletter interests by adding ""sustainable living"" to your current selections.
Only use http://housebeautiful.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
975,https://www.latimes.com,CREATE,"Register for a new LA Times account (if you don’t already have one) and set up your personalized news feed by selecting categories such as technology, health, and entertainment.
Only use http://latimes.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
976,https://www.latimes.com,CREATE,"Submit a query via the LA Times via About/Contact Us in footer and under Comments and Feedback, regarding the website’s mobile accessibility and provide detailed suggestions for improvement.
Only use http://latimes.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1247,https://nypost.com,CREATE,"Subscribe to the NY Post newsletter by entering your email address and confirm the success message displayed after subscription.
Only use http://nypost.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1248,https://nypost.com,CREATE,"Write and submit a comment on a chosen Sports article expressing your opinion about a recent game.
Only use http://nypost.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1249,https://nypost.com,CREATE,"Enter your email address in the breaking news alert pop-up to sign up for immediate notifications on major updates.
Only use http://nypost.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1250,https://nypost.com,CREATE,"After logging in, post a comment in a new thread on a recent Business article discussing market trends.
Only use http://nypost.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1251,https://nypost.com,DELETE,"Log in to your account, post a comment on an Entertainment article, then find one the previously posted comment on an Entertainment article, and delete it—then confirm that it no longer appears on the page.
Only use http://nypost.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1252,https://nypost.com,DELETE,"In your account settings, locate the “Breaking News” subscription alert and delete it to disable these notifications.
Only use http://nypost.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1258,https://nypost.com,UPDATE,"Log in to your account and update your newsletter subscription settings to receive weekly summaries instead of daily alerts.
Only use http://nypost.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1259,https://nypost.com,UPDATE,"Log in to the NY Post comment section, leave a comment on an article from the front page, then locate this comment, and edit it to add more information.
Only use http://nypost.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1260,https://www.nytimes.com,CREATE,"Access your personal profile and update your display name.
Only use http://nytimes.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1261,https://www.nytimes.com,CREATE,"Bookmark an article about climate change to your reading list and check that its saved 
Only use http://nytimes.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1262,https://www.nytimes.com,CREATE,"Submit a comment for a recent op-ed (if commenting is enabled for that piece).
Only use http://nytimes.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1263,https://www.nytimes.com,CREATE,"Create a custom reading list by saving three articles from the homepage.
Only use http://nytimes.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1314,https://www.pcgamer.com,CREATE,"Log in to your pcgamer.com account (Create one if you don't have one), navigate to a recent review article, and post a comment summarizing your thoughts on the review.
Only use http://pcgamer.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1315,https://www.pcgamer.com,CREATE,"Subscribe to the pcgamer.com newsletter by providing your email address and selecting the weekly update option.
Only use http://pcgamer.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1316,https://www.pcgamer.com,CREATE,"Post a detailed comment on the ""Latest PC builds"" article discussing your favorite PC component and why it stands out.
Only use http://pcgamer.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1317,https://www.pcgamer.com,CREATE,"Use the comment feature to ask a question about the hardware specifications mentioned in a recent review article.
Only use http://pcgamer.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1318,https://www.pcgamer.com,CREATE,"Create a new account on pcgamer.com (if you haven’t already) and set up your profile preferences, including notification settings.
Only use http://pcgamer.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1319,https://www.pcgamer.com,CREATE,"Log in and participate in a site poll on the homepage related to emerging gaming trends, then record the option you selected.
Only use http://pcgamer.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1320,https://www.pcgamer.com,CREATE,"Write a comment on an article reviewing a gaming keyboard, highlighting both the pros and cons of its design.
Only use http://pcgamer.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1321,https://www.pcgamer.com,DELETE,"Log in to your pcgamer.com account, post a comment on one of the front page articles, then locate your recently posted comment and delete it.
Only use http://pcgamer.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1327,https://www.pcgamer.com,UPDATE,"Access your newsletter subscription settings and change the update frequency from weekly to daily.
Only use http://pcgamer.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1328,https://www.pcgamer.com,UPDATE,"Edit one of your previously posted comments on a review article to add additional insights and correct any typos.
Only use http://pcgamer.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1399,https://www.radiotimes.com,CREATE,"Subscribe to the Radiotimes newsletter by entering your email address, choosing your preferred content type (e.g., Entertainment News or TV Listings), and confirming the subscription.
Only use http://radiotimes.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1400,https://www.radiotimes.com,CREATE,"Use the social media sharing buttons on a Radiotimes article to generate a shareable link and create a custom message endorsing the article.
Only use http://radiotimes.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1401,https://www.radiotimes.com,CREATE,"Save your favorite TV schedule listing for tonight by creating a bookmark on Radiotimes and adding a brief note on why you plan to watch that show.
Only use http://radiotimes.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1402,https://www.radiotimes.com,CREATE,"Sign up for early access notifications (if available) for special features on upcoming streaming releases by filling in your contact details and confirming registration.
Only use http://radiotimes.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1403,https://www.radiotimes.com,DELETE,"Navigate to your newsletter subscription settings on Radiotimes and unsubscribe from the weekly news digest, confirming successful removal via the displayed message.
Only use http://radiotimes.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1409,https://www.radiotimes.com,UPDATE,"Log in to your Radiotimes newsletter subscription portal and update your email preferences to receive only UK entertainment news, then verify the confirmation message.
Only use http://radiotimes.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1410,https://www.radiotimes.com,UPDATE,"Access your Radiotimes account and update your saved TV schedules by switching the default time format from 12-hour to 24-hour, confirming the change afterward.
Only use http://radiotimes.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1411,https://www.radiotimes.com,UPDATE,"If an account/profile section is available, update your settings to receive personalized recommendations for evening TV shows.
Only use http://radiotimes.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1753,https://www.telegraph.co.uk/us,CREATE,"Log in to your Telegraph account, navigate to “My Telegraph,” and follow two journalists of your choice to personalize your feed.
Only use http://telegraph.co.uk to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1754,https://www.telegraph.co.uk/us,CREATE,"Subscribe to the “Daily Briefing” newsletter by entering your email address into the signup field on the homepage.
Only use http://telegraph.co.uk to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1755,https://www.telegraph.co.uk/us,CREATE,"While browsing, save three distinct articles to a new reading list titled “Week’s Top Reads.”
Only use http://telegraph.co.uk to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1756,https://www.telegraph.co.uk/us,CREATE,"Navigate to the Travel section, select an article about Italy, and bookmark it for future reference.
Only use http://telegraph.co.uk to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1757,https://www.telegraph.co.uk/us,CREATE,"After logging in, go to your “My Telegraph” settings and set up a custom browser alert to notify you whenever a new “Technology” article is published.
Only use http://telegraph.co.uk to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1758,https://www.telegraph.co.uk/us,CREATE,"Register a new Telegraph account and complete your profile by selecting your preferred topics such as News, Opinion, and Sport.
Only use http://telegraph.co.uk to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1759,https://www.telegraph.co.uk/us,CREATE,"In the Podcasts section, opt in for notifications so that you are alerted when a new podcast episode is released.
Only use http://telegraph.co.uk to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1760,https://www.telegraph.co.uk/us,CREATE,"Create a new topic-based feed by selecting topics from Politics, Sports, and Culture to tailor your “My Telegraph” content.
Only use http://telegraph.co.uk to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1761,https://www.telegraph.co.uk/us,DELETE,"Log in to your Telegraph account, find an article on the front page and save it to your reading list, then access your reading list, delete the saved articles, and verify that it no longer appears.
Only use http://telegraph.co.uk to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1762,https://www.telegraph.co.uk/us,DELETE,"Log in, add 'Politics' to your followed topics list, then go to your topcis list and delete “Politics” from that and ensure that it is removed from your personalized feed.
Only use http://telegraph.co.uk to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1768,https://www.telegraph.co.uk/us,UPDATE,"Log in to your Telegraph account, navigate to your profile settings, and change your newsletter subscription preference from daily updates to weekly updates.
Only use http://telegraph.co.uk to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1801,https://www.thepioneerwoman.com,CREATE,"Log in to the site and save your favorite recipe from the ""Comfort Food"" category to your saved recipes collection.
Only use http://thepioneerwoman.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1802,https://www.thepioneerwoman.com,CREATE,"Log in and write and submit a comment on the ""40 Easy Chicken Recipes for Summer"" blog post, including your thoughts on the featured recipes.
Only use http://thepioneerwoman.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1803,https://www.thepioneerwoman.com,CREATE,"Sign up for The Pioneer Woman email newsletter by entering your email address and confirming your subscription.
Only use http://thepioneerwoman.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1804,https://www.thepioneerwoman.com,CREATE,"Log in and post a question in the comment section of any recipe post asking for tips on adapting the dish for family-friendly dietary restrictions.
Only use http://thepioneerwoman.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1805,https://www.thepioneerwoman.com,DELETE,"Log in to your account, post a comment on a recipe post, then delete that comment and confirm its removal.
Only use http://thepioneerwoman.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1806,https://www.thepioneerwoman.com,DELETE,"Log in to your account, save a pasta recipe to your saved recipes collection, and then go to ""My Bookmarks"", and remove the recipe that you just saved.
Only use http://thepioneerwoman.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1807,https://www.thepioneerwoman.com,FILE_MANIPULATION,"Locate a downloadable recipe printout for a popular dessert recipe, download the file, and verify that the filename includes the recipe’s name.
Only use http://thepioneerwoman.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1808,https://www.thepioneerwoman.com,FILE_MANIPULATION,"Find a Mother's Day guide on the website, download the PDF file, and confirm that it contains detailed ingredient lists and preparation instructions.
Only use http://thepioneerwoman.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
