ID,Starting URL,Category,Task
364,https://www.dickssportinggoods.com,CREATE,"Register a new user account on Dick’s Sporting Goods by filling out the required personal information and confirm the registration via the on-screen confirmation message.
Only use http://dickssportinggoods.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
365,https://www.dickssportinggoods.com,CREATE,"Log in to your new account and write a detailed product review for a pair of Under Armour training shoes, including a star rating and specific comments on performance.
Only use http://dickssportinggoods.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
366,https://www.dickssportinggoods.com,CREATE,"Log in, create a list titled ""Weekend Adventure"" and add three items to it: a camping tent, a pair of hiking boots, and a portable camping stove.
Only use http://dickssportinggoods.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
367,https://www.dickssportinggoods.com,CREATE,"Log in and submit a product review for a Cole Haan running shoe, making sure to include your shoe size, comfort rating, and comments on style.
Only use http://dickssportinggoods.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
368,https://www.dickssportinggoods.com,CREATE,"Log in, write a detailed product review for a Wilson baseball glove including a star rating, a title, and your experience with the product, then submit the review.
Only use http://dickssportinggoods.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
369,https://www.dickssportinggoods.com,DELETE,"Log in, add a ""Patagonia Jacket"" to your list, then delete it from the list and confirm that it has been removed.
Only use http://dickssportinggoods.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
375,https://www.dickssportinggoods.com,UPDATE,"Add a pair of Nike running shoes to your cart, then go to your cart and modify the quantity of the Nike running shoes from 1 to 2.
Only use http://dickssportinggoods.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
376,https://www.dickssportinggoods.com,UPDATE,"Log in to your profile and update your address by adding your new apartment details.
Only use http://dickssportinggoods.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
561,https://www.ford.com,CREATE,"Use the vehicle configuration tool to build a new ""Ford Mustang GT Fastback""by selecting the model, choosing ""Race Red"" as the exterior color, and adding ""Leather seats"" for the interior; then save the build and output the configuration summary.
Only use http://ford.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
562,https://www.ford.com,CREATE,"Log in to your Ford account and enroll in the FordPass Rewards program, ensuring you capture the on-screen confirmation of your new membership.
Only use http://ford.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
563,https://www.ford.com,CREATE,"Launch the vehicle builder for a Ford F-150, select a specific trim, add a towing package, and choose the “Velvet Red” paint option; then output the complete build summary including selected features.
Only use http://ford.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
564,https://www.ford.com,CREATE,"Establish a new saved configuration for a Ford Mustang Mach-E with added options such as an extended battery and panoramic sunroof, then note the generated build reference number.
Only use http://ford.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
565,https://www.ford.com,CREATE,"Utilize the financing calculator tool to simulate a Ford Credit financing option for a Ford Fusion, and output the estimated monthly payment along with the term details.
Only use http://ford.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
566,https://www.ford.com,CREATE,"Register a new account on the Ford website by entering all required profile details including your contact information, and then confirm that your profile settings are successfully saved.
Only use http://ford.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
567,https://www.ford.com,DELETE,"Login, create a new saved vehicle configuration, then access your saved vehicle configurations and delete it, and confirm that it is no longer present in your saved builds list.
Only use http://ford.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
573,https://www.ford.com,UPDATE,"Create a saved vehicle configuration for a Ford Mustang GT Fastback and update the exterior color option from Red to Block; then verify that the configuration summary displays the new color choice.
Only use http://ford.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
771,https://www.homedepot.com,CREATE,"Log in to your Home Depot account and create a new project list titled “Spring Garden,” then add the product “Husky Outdoor Planter Box” to the list.
Only use http://homedepot.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
772,https://www.homedepot.com,CREATE,"Write and submit a product review for the “Milwaukee M18 Fuel Impact Wrench” in your account, including a 5‑star rating and a brief comment on its performance.
Only use http://homedepot.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
773,https://www.homedepot.com,CREATE,"Log in to your account and create a new shopping list titled “Weekend DIY Repairs,” then add the items “3 packs of 2‑inch drywall screws” and “1 gallon of white paint.”
Only use http://homedepot.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
774,https://www.homedepot.com,CREATE,"Log in to your Home Depot account and schedule an installation appointment for a “Range Hood” by selecting an available date and service option.
Only use http://homedepot.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
775,https://www.homedepot.com,CREATE,"Submit a “Contact Us” inquiry regarding delivery options for a “Samsung Family Hub Refrigerator,” including your contact details and a brief question.
Only use http://homedepot.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
776,https://www.homedepot.com,DELETE,"Log in to your Home Depot account, add the “Husky 5‑piece Tool Set” to your saved projects list, then remove it and confirm that it no longer appears in the list.
Only use http://homedepot.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
777,https://www.homedepot.com,FILE_MANIPULATION,"Search for the downloadable PDF installation guide for the “Moen 26021 Brushed Nickel Kitchen Faucet,” download the file, and verify that the file name includes the word “Installation” or “Guide.”
Only use http://homedepot.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
778,https://www.homedepot.com,FILE_MANIPULATION,"Find the downloadable “Home Depot Installation Tips” guide on the website, download the PDF, and confirm that it includes a section on tool safety recommendations.
Only use http://homedepot.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
784,https://www.homedepot.com,UPDATE,"Log in to your Home Depot account and update your shipping address by changing the street to “1234 Elm Street,” the city to “Atlanta,” state to “GA,” and zip code to “30303.”
Only use http://homedepot.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
785,https://www.homedepot.com,UPDATE,"Log in to Home Depot, add a “DEWALT 20V Max Lithium‑Ion Drill” to your cart, then update the order quantity to 3 units and verify the updated total price.
Only use http://homedepot.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
786,https://www.homedepot.com,UPDATE,"Log in to your Home Depot Pro account and update your business contact number to “555‑678‑9012” in the account settings.
Only use http://homedepot.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
824,https://www.ikea.com,CREATE,"Log in to your IKEA account and create a new wishlist named ""New Bedroom""; then add both the ""MALM bed frame"" and the ""HEMNES dresser"" to it.
Only use http://ikea.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
825,https://www.ikea.com,CREATE,"Use the IKEA Kreativ AI design tool to create a custom living room layout featuring a ""POÄNG armchair"" and a ""LACK coffee table""; save the design with the title ""Cozy Living.""
Only use http://ikea.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
826,https://www.ikea.com,CREATE,"Write and submit a product review for the ""EKTORP sofa"" that includes a star rating and a comment highlighting its comfort and durability.
Only use http://ikea.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
827,https://www.ikea.com,CREATE,"Log in and post a review for the ""BILLY bookcase"" emphasizing its ease of assembly, then share your review on the product page.
Only use http://ikea.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
828,https://www.ikea.com,DELETE,"Log in, create a temporary wishlist containing the ""LIDHULT chair"" and the ""EKEDALEN table,"" then delete the entire wishlist to confirm its removal.
Only use http://ikea.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
829,https://www.ikea.com,DELETE,"Add the ""FLÄRDFULL rug"" to your favorites, subsequently remove it, and verify that it no longer appears in your favorites list.
Only use http://ikea.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
830,https://www.ikea.com,FILE_MANIPULATION,"Navigate to the product page for the ""MALM bed frame,"" locate the downloadable PDF assembly instructions, download the file, and verify that the filename includes ""MALM.""
Only use http://ikea.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
836,https://www.ikea.com,UPDATE,"Log in to your IKEA account and create a saved design project ""Office Layout"" and add in a top selling desk, then update your saved design project ""Office Layout"" by replacing the current desk with the ""BEKANT workstation.""
Only use http://ikea.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
837,https://www.ikea.com,UPDATE,"Sign in, add the ""FJÄLLBO TV unit"" to your shopping cart, and then update its quantity to 2.
Only use http://ikea.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
838,https://www.ikea.com,UPDATE,"Log in, create a wishlist titled ""Summer Outdoor"" with 3 items for an outdoor deck. Then modify your wishlist titled ""Summer Outdoor"" by removing one item and adding the ""ÄPPLARÖ outdoor table"" in its place.
Only use http://ikea.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
839,https://www.ikea.com,UPDATE,"Access your profile, navigate to your saved addresses, and update your default delivery address to include specific instructions for building access.
Only use http://ikea.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
869,https://www.instacart.com,CREATE,"Log in to your Instacart account and create a new grocery order containing “2 lbs of organic strawberries,” “1 gallon of whole milk,” and “1 loaf of sourdough bread.”
Only use http://instacart.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
870,https://www.instacart.com,CREATE,"Log in, create a new shopping list titled “Weekend BBQ” and add “Hot dogs,” “Buns,” and “Coleslaw mix” to it.
Only use http://instacart.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
871,https://www.instacart.com,CREATE,"Log in to Instacart and add “Avocados” to your cart for a same-day delivery order.
Only use http://instacart.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
872,https://www.instacart.com,CREATE,"Log in, create a new list titled “Healthy Snacks” and add “Almonds” and “Greek Yogurt” to it.
Only use http://instacart.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
873,https://www.instacart.com,CREATE,"Search for ""Peanut Butter and Jelly"", add it to your cart, and then go to your cart to check the estimated delivery time for the order.
Only use http://instacart.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
874,https://www.instacart.com,CREATE,"Log in and add a coupon code found on the Instacart promotions page to your account for an upcoming grocery order.
Only use http://instacart.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
875,https://www.instacart.com,CREATE,"Log in to Instacart and add “Organic Carrots” to your shopping cart for immediate checkout.
Only use http://instacart.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
876,https://www.instacart.com,DELETE,"Log in to your Instacart account, search “Canned Soup” and add a soup product to your shopping cart, then remove it to update the cart.
Only use http://instacart.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
877,https://www.instacart.com,DELETE,"Log in to Instacart, create a temporary test order by adding an “Energy Drink” to your cart, then delete the order before checkout.
Only use http://instacart.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
878,https://www.instacart.com,DELETE,"Log in, add a ""Deli Sandwich"" to your cart, and then delete the “Deli Sandwich” you previously added from your cart.
Only use http://instacart.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
879,https://www.instacart.com,DELETE,"Log in to Instacart, add a new address with a New York, NY location, and then remove it from your account to ensure it is fully deleted.
Only use http://instacart.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
885,https://www.instacart.com,UPDATE,"Log in to your Instacart account, add 6 bunches of organic bananas to your cart, and then access your cart and update the quantity of your organic bananas from 6 to 10 bunches.
Only use http://instacart.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
886,https://www.instacart.com,UPDATE,"Log in to your Instacart profile and update your delivery address by adding a location in Brooklyn, NY.
Only use http://instacart.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
887,https://www.instacart.com,UPDATE,"Log in to Instacart and update your default delivery instructions to “Leave at the front door.”
Only use http://instacart.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
888,https://www.instacart.com,UPDATE,"Log in and change the default pickup location to your preferred Instacart retailer store in Los Angeles.
Only use http://instacart.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
889,https://www.instacart.com,UPDATE,"Log in to Instacart, navigate to your profile settings, and update your notification preferences to receive SMS alerts for order updates.
Only use http://instacart.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
921,https://www.justdial.com,CREATE,"Log in to your consumer Justdial account and submit a detailed review for “Sunshine Dental Clinic” in Delhi, including both a star rating and commentary on the service quality.
Only use http://justdial.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
922,https://www.justdial.com,CREATE,"Create a new business listing for a “Gourmet Cafe” located in Mumbai by providing the address, phone number, operating hours, and a brief service description.
Only use http://justdial.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
923,https://www.justdial.com,CREATE,"Sign up as a business owner on Justdial and create a profile for your “AC Repair Service” in Chennai, ensuring you include your service description, contact details, and business hours.
Only use http://justdial.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
924,https://www.justdial.com,CREATE,"Write an informative review for “Green Valley School” in Pune, rating its educational services and providing a summary of your experience.
Only use http://justdial.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
925,https://www.justdial.com,DELETE,"Log in to your consumer account on Justdial, add a plumbing service to your favorites, then remove it and confirm its deletion from your list.
Only use http://justdial.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
955,https://www.kmart.com.au,CREATE,"Create an account and Log in to your Kmart account, create a new wishlist titled ""Family Essentials,"" and add a ""Children's Toy"" along with a ""Kitchen Appliance"" to it.
Only use http://kmart.com.au/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
956,https://www.kmart.com.au,CREATE,"Add a new shipping address to your Kmart account by providing all required details such as street address, city, state, and postal code.
Only use http://kmart.com.au/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
957,https://www.kmart.com.au,CREATE,"Subscribe to Kmart's newsletter by entering your email address to receive weekly deals and promotional offers.
Only use http://kmart.com.au/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
958,https://www.kmart.com.au,CREATE,"Log in to your Kmart account, create a new wishlist titled ""Holiday Gifts,"" and add 3 items representing gifts for him, for her, and for kids.
Only use http://kmart.com.au/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
959,https://www.kmart.com.au,CREATE,"Submit a customer query regarding the availability of ""Organic Bedding"" using Kmart’s online contact form.
Only use http://kmart.com.au/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
960,https://www.kmart.com.au,DELETE,"Log in to your Kmart account, add a ""Camera"" to your shopping cart, then remove the ""Camera"" item from your shopping cart, and confirm its deletion from the cart.
Only use http://kmart.com.au/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
961,https://www.kmart.com.au,DELETE,"Log in, create a ""Family Essentials"" wishlist and add 3 items including a children's toy. Then access your ""Family Essentials"" wishlist, remove the toy item, and verify that it is no longer listed in the list.
Only use http://kmart.com.au/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
967,https://www.kmart.com.au,UPDATE,"Login, add wireless headphones to your shopping cart, then modify the quantity of a ""Wireless Headphones"" item in your shopping cart to 2 and verify that the total price is recalculated accurately.
Only use http://kmart.com.au/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
968,https://www.kmart.com.au,UPDATE,"Adjust your newsletter subscription preferences from daily updates to a weekly digest for promotional alerts and deals.
Only use http://kmart.com.au/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1203,https://www.newegg.com,CREATE,"Log in to your Newegg account and create a new wishlist titled ""Gaming Setup,"" then add the product ""Logitech G502 HERO Gaming Mouse"" to it.
Only use http://newegg.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1204,https://www.newegg.com,CREATE,"Log in to your Newegg account and submit a new product review for the ""AMD Ryzen 9 5900X Processor,"" including a star rating and a detailed comment on its gaming performance.
Only use http://newegg.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1205,https://www.newegg.com,CREATE,"Post a new question in the Q&A section of the ""Samsung 27-inch Curved Monitor"" product page asking, ""Does this monitor support a 144Hz refresh rate?""
Only use http://newegg.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1206,https://www.newegg.com,CREATE,"Log in to your account and post a detailed question in the Q&A section on the ""Dell G15 Gaming Laptop"" product page asking, ""How does the thermal performance compare under heavy load?""
Only use http://newegg.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1207,https://www.newegg.com,CREATE,"Log in to your Newegg seller account (or convert your account to a seller if eligible) and create a new product listing for a refurbished ""HP EliteDesk 800 G5 Desktop,"" including specifications, condition, pricing, and warranty details.
Only use http://newegg.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1208,https://www.newegg.com,DELETE,"Log in to your Newegg account, create a new wishlist titled ""Temp Wishlist,"" add the ""Seagate Barracuda 2TB HDD"" to it, then delete the item from the wishlist and confirm its removal.
Only use http://newegg.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1214,https://www.newegg.com,UPDATE,"Log in to your Newegg account, navigate to your account settings, and update your primary shipping address to 92 2nd Ave, New York, NY, 1003. Apartment 11. 
Only use http://newegg.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1215,https://www.newegg.com,UPDATE,"Log in to your Newegg account and modify your email notification preferences to receive promotional emails on a weekly basis instead of daily.
Only use http://newegg.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1227,https://www.nordstrom.com,CREATE,"Log in to your account, create a new Wish List titled ""Weekend Looks"", and add a pair of lace up leather boots to your Weekend Looks wishlist.
Only use http://nordstrom.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1228,https://www.nordstrom.com,CREATE,"Log in to your account, create a saved wish list called ""Vacation Wardrobe"", and add one item each from Women’s sweaters, accessories, and skirts categories.
Only use http://nordstrom.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1229,https://www.nordstrom.com,CREATE,"Log in to your account, create a wish list titled ""Business Essentials"", and add one Men's suit, one pair of formal shoes, and a selected hat.
Only use http://nordstrom.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1230,https://www.nordstrom.com,DELETE,"Log in, add the ""Ray-Ban Aviator Sunglasses"" to your wish list, then remove that item and confirm its deletion from your account.
Only use http://nordstrom.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1231,https://www.nordstrom.com,DELETE,"Log in, create a wish list titled ""Past Purchases"", and then permanently delete that wish list.
Only use http://nordstrom.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1237,https://www.nordstrom.com,UPDATE,"Log in, create a wish list named ""Weekday Looks"", add a Burberry Scarf to the list
Only use http://nordstrom.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1363,https://www.playstation.com/en-us,CREATE,"Log in to your PlayStation account, create a new wishlist called ""RPG Favorites,"" and add the game ""Final Fantasy VII Remake"" to it.
Only use http://playstation.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1364,https://www.playstation.com/en-us,CREATE,"Subscribe to the newsletters by entering your email to receive monthly updates on PlayStation news, deals, and events.
Only use http://playstation.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1365,https://www.playstation.com/en-us,CREATE,"In the support section, submit a formal inquiry about issues with remote downloads, specifying your console model and error details.
Only use http://playstation.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1366,https://www.playstation.com/en-us,DELETE,"Log in to your account, add a new shipping address for testing purposes, then delete that address and confirm the deletion from your profile.
Only use http://playstation.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1372,https://www.playstation.com/en-us,UPDATE,"Add ""Uncharted: Legacy"" to your wishlist. Then add ""Gran Turismo 7"" and remove an outdated entry labeled ""Uncharted: Legacy."" from wishlist
Only use http://playstation.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1373,https://www.playstation.com/en-us,UPDATE,"Add a PlayStation Plus subscription for 1 months and then switch your renewal option from automatic to manual for the next billing cycle.
Only use http://playstation.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1418,https://www.redbubble.com,CREATE,"Log in to your Redbubble account, search for the design “Sunset Harmony,” and add a product to a new wishlist titled “Inspiration Picks.”
Only use http://redbubble.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1419,https://www.redbubble.com,CREATE,"Write and submit a product review for the “Galactic Nebula Hoodie,” including a star rating of 4 out of 5 and a brief comment about its quality.
Only use http://redbubble.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1420,https://www.redbubble.com,CREATE,"Write an artist statement on your public profile that explains the fictional inspiration behind your latest design titled “Dreamscape Aurora.”
Only use http://redbubble.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
